sha	release_band	subject	touched_paths	provisional_category
a768e9d3981421c746f40833a2dd5bc85d9b27df	v2.1.4..v2.2.1	v2.2.0: improved interactions between monk abilities and time freeze	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/MonkEnergy.java	general
cbbbb222988648ba9d5ff18f98a07545977f4096	v2.1.4..v2.2.1	v2.2.0: improved music logic when fade effects apply in quick succession	SPD-classes/src/main/java/com/watabou/noosa/audio/Music.java	general
4a67ff18ac1ec4255b262528aaef97f67b5b7683	v2.1.4..v2.2.1	v2.2.0: darkened crystals in new mining area	core/src/main/assets/environment/tiles_caves.png	assets
1fe28594a36789d4944dd5b48a1e223709dfdaf5	v2.1.4..v2.2.1	v2.2.0: crystal balance tweaks: - guardian damage down by 13.3% - 1 fewer wisp spawns on level start - wisp respawn delay increased by 50%	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/MiningLevel.java	hotspot
133e3d73133f16d84e26529dfc424a5c3e1035e5	v2.1.4..v2.2.1	v2.2.0: added missing code from ShopRoom to support ImpShop changes	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/special/ShopRoom.java	general
59b6065a9a0850d6903248e21854c9464d2df035	v2.1.4..v2.2.1	v2.2.0: reduced the forbidden runes challenge's impact on levelgen	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Dungeon.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/Level.java	hotspot
b9b512a418ae95e44057e521b27abc7624257bf9	v2.1.4..v2.2.1	v2.2.0: fixed various errors with item placement in crystal path rooms	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/special/CrystalPathRoom.java	general
a6d7116d38dcf186211418b9a6d5bd7d135ac9c5	v2.1.4..v2.2.1	v2.2.0: fixed into darkness challenge affecting broader levelgen	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/Level.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/RegularLevel.java	hotspot
e5e6d73b1972d2e0b1ad0313db73464fa43cf010	v2.1.4..v2.2.1	v2.2.0: fixed barren land challenge affecting broader levelgen	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/Level.java	hotspot
e9e71ca26243a9bbf6c312d2326cb965b2ba5e36	v2.1.4..v2.2.1	v2.2.0: fixed distortion statues incorrectly affecting weapon decks	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Statue.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/DistortionTrap.java	general
baea3b7e83cd4f3421b4c5ab6e452357365c245c	v2.1.4..v2.2.1	v2.2.0: fixed imp shop not generating items during levelgen	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/CityBossLevel.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/standard/ImpShopRoom.java	hotspot
cf7ddd4dbd5e21bed004833f3091bb8a23177223	v2.1.4..v2.2.1	v2.2.0: fixed a few cases of non-levelgen drops interacting with decks	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Statue.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Warlock.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfTransmutation.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/CursedWand.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/GuardianTrap.java	slice2-candidate
52e76fe0f9c4fe8c40406c1c1a96aeef4b952747	v2.1.4..v2.2.1	v2.2.0: crystal guardians can longer be surprised while recovering	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java	general
8a07131c53fc4b56d25690aa067b2c2ebe8830dc	v2.1.4..v2.2.1	v2.2.0: added some very basic levelgen code for fungus quest	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/Blacksmith.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/MiningLevel.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineGiantRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineLargeRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineSecretRoom.java	hotspot
876811703f5aeb32cb6eb3a9d9211dc21c02ce81	v2.1.4..v2.2.1	v2.2.0: added a welcome msg for v2.2.0	core/src/main/assets/messages/scenes/scenes.properties	localization
d912818f577ef1ef1d36a9e361433437956b097e	v2.1.4..v2.2.1	v2.2.0: fixed followup strike rarely not clearing when enemies die	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/Talent.java	general
e124533d586e12971071e1c09bbce49ce9b45df2	v2.1.4..v2.2.1	v2.2.0: added some additional examine text for caves quest walls	core/src/main/assets/messages/levels/levels.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/MiningLevel.java	hotspot
a1da9b95560544d78263aa329b13396845ec24b4	v2.1.4..v2.2.1	v2.2.0: added the first enemy for the gnoll caves quest variant	core/src/main/assets/messages/actors/actors.properties;core/src/main/assets/sprites/gnoll_guard.png;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/GnollGuard.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Assets.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/MiningLevel.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/GnollGuardSprite.java	assets
dfa2b1c16ee4e98995254678c1af9a4e4242be92	v2.1.4..v2.2.1	v2.2.0: added a safety check for CharSprite moving	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/Char.java	hotspot
fbebb12d93ab2ba51286731abea92b72a5abafed	v2.1.4..v2.2.1	v2.2.0: multiple improvements to clarity and window flow for blacksmith	core/src/main/assets/messages/actors/actors.properties;core/src/main/assets/messages/items/items.properties;core/src/main/assets/messages/windows/windows.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/Blacksmith.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndBlacksmith.java	general
b1058f5b08a3bc3666477ee7afd79a064b9ce80e	v2.1.4..v2.2.1	v2.2.0: improved walkable space in blacksmith room for corner entrances	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/BlacksmithRoom.java	general
c016ca9c1e9cd4679969f16bc450d9b9d03a5804	v2.1.4..v2.2.1	v2.2.0: fixed blacksmith's upgrade option not triggering badges	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndBlacksmith.java	general
730173e8a3e609e33e1a91468913cd8c53aff544	v2.1.4..v2.2.1	v2.2.0: fixed a typo in monk description	core/src/main/assets/messages/actors/actors.properties	localization
28ebf264f9b197de46c6ebd377ebd10e7141aaa6	v2.1.4..v2.2.1	v2.2.0: crystal guardians no longer show heal particles out of FOV	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java	general
88f916088cf3ee8636874ac336174e5c2796936f	v2.1.4..v2.2.1	v2.2.0: crystal spire now only downs guardians it can see on death	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalSpire.java	general
d51e397c26be2c79f606825b482776fe5c051c11	v2.1.4..v2.2.1	v2.2.0: early code for gnoll caves quest levelgen	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/painters/MiningLevelPainter.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/painters/RegularPainter.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineEntrance.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineGiantRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineLargeRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineSecretRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineSmallRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/Room.java;SPD-classes/src/main/java/com/watabou/utils/Point.java	general
e0f7f2d6202c655b7fd60a2d34a64c5f1eaa470d	v2.1.4..v2.2.1	v2.2.0: CavesPainter no longer walls up corners if there is a connection	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/painters/CavesPainter.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/painters/MiningLevelPainter.java	general
9181882870fac86d331e5406b3cdf90fdc25774c	v2.1.4..v2.2.1	v2.2.0: added some more explanatory text for the mining mechanic	core/src/main/assets/messages/actors/actors.properties	localization
3de2cae9ea43c26d4ecdaf70dd0fb5d25373ac75	v2.1.4..v2.2.1	v2.2.0: crystal guardians are no longer attackable by allies when downed	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java	general
098ab9d772267cd73b4f41d7cb29b30d8e067ffb	v2.1.4..v2.2.1	v2.2.0: fixed a variety of small bugs:	core/src/main/assets/messages/actors/actors.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalSpire.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/spells/BeaconOfReturning.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndBlacksmith.java	general
538914864a1e54ac10fd4fbe2e2b54e6643f0f45	v2.1.4..v2.2.1	v2.2.0: fixed cancelling non-anonymized scrolls spending time	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/InventoryScroll.java	general
b2c983ac4af83b3b8d21d5653dd1aff0b733f201	v2.1.4..v2.2.1	v2.2.0: fixed a typo in new blacksmith text	core/src/main/assets/messages/actors/actors.properties	localization
238e5a9862990c57c4b2831bc36462af8dbf6c84	v2.1.4..v2.2.1	v2.2.0: updated translations, version, and changelog for BETA-1.2	build.gradle;core/src/main/assets/messages/actors/actors_be.properties;core/src/main/assets/messages/actors/actors_cs.properties;core/src/main/assets/messages/actors/actors_de.properties;core/src/main/assets/messages/actors/actors_el.properties;core/src/main/assets/messages/actors/actors_es.properties;core/src/main/assets/messages/actors/actors_fr.properties;core/src/main/assets/messages/actors/actors_hu.properties;core/src/main/assets/messages/actors/actors_in.properties;core/src/main/assets/messages/actors/actors_it.properties;core/src/main/assets/messages/actors/actors_ja.properties;core/src/main/assets/messages/actors/actors_ko.properties;core/src/main/assets/messages/actors/actors_nl.properties;core/src/main/assets/messages/actors/actors_pl.properties;core/src/main/assets/messages/actors/actors_pt.properties;core/src/main/assets/messages/actors/actors_ru.properties;core/src/main/assets/messages/actors/actors_tr.properties;core/src/main/assets/messages/actors/actors_uk.properties;core/src/main/assets/messages/actors/actors_vi.properties;core/src/main/assets/messages/actors/actors_zh.properties;core/src/main/assets/messages/items/items_de.properties;core/src/main/assets/messages/items/items_es.properties;core/src/main/assets/messages/items/items_it.properties;core/src/main/assets/messages/items/items_pt.properties;core/src/main/assets/messages/items/items_ru.properties;core/src/main/assets/messages/items/items_tr.properties;core/src/main/assets/messages/items/items_uk.properties;core/src/main/assets/messages/items/items_vi.properties;core/src/main/assets/messages/journal/journal_uk.properties;core/src/main/assets/messages/levels/levels_cs.properties;core/src/main/assets/messages/levels/levels_de.properties;core/src/main/assets/messages/levels/levels_el.properties;core/src/main/assets/messages/levels/levels_es.properties;core/src/main/assets/messages/levels/levels_it.properties;core/src/main/assets/messages/levels/levels_tr.properties;core/src/main/assets/messages/levels/levels_vi.properties;core/src/main/assets/messages/scenes/scenes_uk.properties;core/src/main/assets/messages/ui/ui_uk.properties;core/src/main/assets/messages/windows/windows_be.properties;core/src/main/assets/messages/windows/windows_cs.properties;core/src/main/assets/messages/windows/windows_de.properties;core/src/main/assets/messages/windows/windows_el.properties;core/src/main/assets/messages/windows/windows_es.properties;core/src/main/assets/messages/windows/windows_fr.properties;core/src/main/assets/messages/windows/windows_it.properties;core/src/main/assets/messages/windows/windows_ja.properties;core/src/main/assets/messages/windows/windows_ko.properties;core/src/main/assets/messages/windows/windows_pl.properties;core/src/main/assets/messages/windows/windows_ru.properties;core/src/main/assets/messages/windows/windows_tr.properties;core/src/main/assets/messages/windows/windows_uk.properties;core/src/main/assets/messages/windows/windows_vi.properties;core/src/main/assets/messages/windows/windows_zh.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v2_X_Changes.java	slice2-candidate
7f28dcd1d7048fee42584326952d3e6850137025	v2.1.4..v2.2.1	v2.2.0: fixed crystal spire moving immovable chars	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalSpire.java	general
5e6577c01378494587983ed79972dd64b7299f86	v2.1.4..v2.2.1	v2.2.0: crystal wisp ranged attack is now affected by antimagic	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/armor/glyphs/AntiMagic.java	general
abdad5350af0a9ebf1389e2513fabd3aa9a4061a	v2.1.4..v2.2.1	v2.2.0: various balance changes to the new caves quest	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/Hero.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalSpire.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalWisp.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/CrystalSpireSprite.java	hotspot
52bd1066e279890dcdf16f6d405c7de1bc9c21e4	v2.1.4..v2.2.1	v2.2.0: fixed a typo in spire desc	core/src/main/assets/messages/actors/actors.properties	localization
4eb37871fa99d8b7ddbf8289ae378c1032465e73	v2.1.4..v2.2.1	v2.2.0: fixed rogue's foresight triggering on mining level	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/GameScene.java	general
2b081bc1b5bc44cab5cc8d5846219edee8979e1c	v2.1.4..v2.2.1	v2.2.0: various small clarity improvements to blacksmith quest rewards	core/src/main/assets/messages/actors/actors.properties;core/src/main/assets/messages/windows/windows.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/Blacksmith.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndBlacksmith.java	general
e3022a6cd6f181d94a79a82e76078f39ab2e8f15	v2.1.4..v2.2.1	v2.2.0: added a safety check to CellSelector	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/CellSelector.java	general
5b196428beccd0eaa5e27b69b67ca791c1228b74	v2.1.4..v2.2.1	v2.2.0: fixed throwItems not working with new enclosed crystal areas	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/Char.java	hotspot
0142b9a9efbfe3d0db06d45be4568e0b04c9c6c0	v2.1.4..v2.2.1	v2.2.0: reverted AGP updates, fixes crashes on old Android versions	build.gradle	build
274835f9fb719d5084c42f260b737050bfaed372	v2.1.4..v2.2.1	v2.2.0: updated translations, version, and changelog for BETA-1.1	build.gradle;core/src/main/assets/messages/actors/actors_be.properties;core/src/main/assets/messages/actors/actors_cs.properties;core/src/main/assets/messages/actors/actors_el.properties;core/src/main/assets/messages/actors/actors_ja.properties;core/src/main/assets/messages/actors/actors_pl.properties;core/src/main/assets/messages/actors/actors_tr.properties;core/src/main/assets/messages/actors/actors_uk.properties;core/src/main/assets/messages/items/items_be.properties;core/src/main/assets/messages/items/items_cs.properties;core/src/main/assets/messages/items/items_el.properties;core/src/main/assets/messages/items/items_ja.properties;core/src/main/assets/messages/items/items_pt.properties;core/src/main/assets/messages/levels/levels_be.properties;core/src/main/assets/messages/levels/levels_cs.properties;core/src/main/assets/messages/levels/levels_ja.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/messages/Languages.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v2_X_Changes.java	docs
6d7d2d9d2d8ee92fd1b7e0336cf205cbd805a549	v2.1.4..v2.2.1	v2.2.0: improved VFX for regrowth/fireblast when main ray is blocked	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfFireblast.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfRegrowth.java	general
744bd7ed015b25567381765debb126aa155d7cba	v2.1.4..v2.2.1	v2.2.0: fixed disarming traps not updating champion action indicator	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/DisarmingTrap.java	general
385ab558fd51fd8df1a9048e1e81be1af91b191e	v2.1.4..v2.2.1	v2.2.0: fixed various cases where the pickaxe could be lost, softlocking	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/Belongings.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/Hero.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/Talent.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/bags/Bag.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/EquipableItem.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/Item.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/LostBackpack.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/quest/Pickaxe.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/InventoryPane.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/InventorySlot.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/QuickSlotButton.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/Toolbar.java	hotspot
736bd37c8dad0ce40f8d1a40818a5d2a472e0cf9	v2.1.4..v2.2.1	v2.2.0: fixed debuffed sleeping guardians causing softlocks	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Mob.java	general
64b6f11040fcc6f76e41ab8565dc944229e30022	v2.1.4..v2.2.1	v2.2.0: mining levels now spawn a torch when into darkness is enabled	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/MiningLevel.java	hotspot
6898833922c709d3c384493ddbda809d40594372	v2.1.4..v2.2.1	v2.2.0: fixed DK's golems not using his rankings desc	core/src/main/assets/messages/actors/actors.properties	localization
35022e8075e1f0375bfa30e01cb90f4728446246	v2.1.4..v2.2.1	v2.2.0: downed guardians now repel items & don't trigger on-hit effects	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/Char.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java	hotspot
8baea983c069dc9f28c88d7baa6beba13d6b9847	v2.1.4..v2.2.1	v2.2.0: downed crystal guardians now lose most debuffs	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java	general
04a56c5ceaf202196783a5b55b9e01724388db0c	v2.1.4..v2.2.1	v2.2.0: fixed findstep also including avoid cells in all cases	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Dungeon.java	hotspot
51cfd6eb4541cc25f7c68542c07d855241a0ee4f	v2.1.4..v2.2.1	v2.2.0: updated version number for BETA-1.0 re-release	build.gradle	build
cfbcbc92ebdbf4092bd12f025b4aeacab1fca039	v2.1.4..v2.2.1	v2.2.0: fixed a typo in blacksmith window	core/src/main/assets/messages/windows/windows.properties	localization
a3bc38c6a98db4c4b47788479efa65da48bc9908	v2.1.4..v2.2.1	v2.2.0: added arm64 in robovm.xml (builds were already using it)	ios/robovm.xml	platform
9871a99979db545b28ddbcfe1473b27d1964e9da	v2.1.4..v2.2.1	v2.2.0: fixed second upgrade costing 1500 favor instead of 2k	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndBlacksmith.java	general
d67770f13e65975232221be137a7bbaa56a196dd	v2.1.4..v2.2.1	v2.2.0: updated translations, changelog, and version for BETA-1.0	build.gradle;core/src/main/assets/messages/actors/actors_de.properties;core/src/main/assets/messages/actors/actors_ru.properties;core/src/main/assets/messages/actors/actors_zh.properties;core/src/main/assets/messages/items/items_de.properties;core/src/main/assets/messages/items/items_pt.properties;core/src/main/assets/messages/items/items_ru.properties;core/src/main/assets/messages/items/items_zh.properties;core/src/main/assets/messages/levels/levels_de.properties;core/src/main/assets/messages/levels/levels_pt.properties;core/src/main/assets/messages/levels/levels_ru.properties;core/src/main/assets/messages/levels/levels_zh.properties;core/src/main/assets/messages/windows/windows_de.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/WelcomeScene.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v2_X_Changes.java	docs
7f8aef933da83383557a84d047d5dc9f30f9b48e	v2.1.4..v2.2.1	v2.2.0: improved logic for crystal guardian recovering	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/CrystalGuardianSprite.java	general
182b55d2cab2a968cbf99e2477d16e9a235807d1	v2.1.4..v2.2.1	v2.2.0: fixed defeating crystal spire not counting for 1k favor	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/npcs/Blacksmith.java	general
1f2c8702e5b70f05897d1b7ae783a39622c04773	v2.1.4..v2.2.1	v2.2.0: crystal spire's attack now penetrates armor	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalSpire.java	general
dfa93f5c9454a523b950c1e305d7ecaf3c460327	v2.1.4..v2.2.1	v2.2.0: updated translations, changelog, and version for ALPHA-1.0	build.gradle;core/src/main/assets/messages/actors/actors_be.properties;core/src/main/assets/messages/actors/actors_cs.properties;core/src/main/assets/messages/actors/actors_de.properties;core/src/main/assets/messages/actors/actors_el.properties;core/src/main/assets/messages/actors/actors_es.properties;core/src/main/assets/messages/actors/actors_fr.properties;core/src/main/assets/messages/actors/actors_it.properties;core/src/main/assets/messages/actors/actors_ja.properties;core/src/main/assets/messages/actors/actors_ko.properties;core/src/main/assets/messages/actors/actors_pl.properties;core/src/main/assets/messages/actors/actors_pt.properties;core/src/main/assets/messages/actors/actors_ru.properties;core/src/main/assets/messages/actors/actors_tr.properties;core/src/main/assets/messages/actors/actors_vi.properties;core/src/main/assets/messages/actors/actors_zh.properties;core/src/main/assets/messages/items/items_be.properties;core/src/main/assets/messages/items/items_cs.properties;core/src/main/assets/messages/items/items_de.properties;core/src/main/assets/messages/items/items_el.properties;core/src/main/assets/messages/items/items_es.properties;core/src/main/assets/messages/items/items_fr.properties;core/src/main/assets/messages/items/items_hu.properties;core/src/main/assets/messages/items/items_in.properties;core/src/main/assets/messages/items/items_it.properties;core/src/main/assets/messages/items/items_ja.properties;core/src/main/assets/messages/items/items_ko.properties;core/src/main/assets/messages/items/items_nl.properties;core/src/main/assets/messages/items/items_pl.properties;core/src/main/assets/messages/items/items_pt.properties;core/src/main/assets/messages/items/items_ru.properties;core/src/main/assets/messages/items/items_tr.properties;core/src/main/assets/messages/items/items_uk.properties;core/src/main/assets/messages/items/items_vi.properties;core/src/main/assets/messages/items/items_zh.properties;core/src/main/assets/messages/levels/levels_be.properties;core/src/main/assets/messages/levels/levels_cs.properties;core/src/main/assets/messages/levels/levels_de.properties;core/src/main/assets/messages/levels/levels_el.properties;core/src/main/assets/messages/levels/levels_es.properties;core/src/main/assets/messages/levels/levels_fr.properties;core/src/main/assets/messages/levels/levels_it.properties;core/src/main/assets/messages/levels/levels_ja.properties;core/src/main/assets/messages/levels/levels_ko.properties;core/src/main/assets/messages/levels/levels_pl.properties;core/src/main/assets/messages/levels/levels_pt.properties;core/src/main/assets/messages/levels/levels_ru.properties;core/src/main/assets/messages/levels/levels_tr.properties;core/src/main/assets/messages/levels/levels_vi.properties;core/src/main/assets/messages/levels/levels_zh.properties;core/src/main/assets/messages/misc/misc_de.properties;core/src/main/assets/messages/misc/misc_fr.properties;core/src/main/assets/messages/misc/misc_ja.properties;core/src/main/assets/messages/private/private_be.properties;core/src/main/assets/messages/ui/ui_uk.properties;core/src/main/assets/messages/windows/windows_be.properties;core/src/main/assets/messages/windows/windows_de.properties;core/src/main/assets/messages/windows/windows_fr.properties;core/src/main/assets/messages/windows/windows_ru.properties;core/src/main/assets/messages/windows/windows_tr.properties;core/src/main/assets/messages/windows/windows_uk.properties;core/src/main/assets/messages/windows/windows_vi.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/messages/Languages.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/WelcomeScene.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v2_X_Changes.java	docs
f9e65299492c7d3ca98bbd0382dd6fe711ef59da	v2.1.4..v2.2.1	v2.2.0: loads more refinement on the crystal spire fight.	core/src/main/assets/messages/actors/actors.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalGuardian.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalSpire.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/MiningLevel.java	hotspot
1ac19a002dad772c260dfa5cdd740487246c17d4	v2.1.4..v2.2.1	v2.2.0: improved gold mining: takes 1 turn and doesn't break crystal	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/Hero.java	hotspot
341a2134edf5f3b557b2bacf6902915524c566b3	v2.1.4..v2.2.1	v2.2.0: slightly improved mining level secret generation	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/painters/MiningLevelPainter.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineSecretRoom.java	general
5ba584da58992a1b4de4e1c10e0690eb24e87986	v2.1.4..v2.2.1	v2.2.0: fixed hunger increases only processing damage on hunger tick	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Hunger.java	general
5d16bf99b04e471d56e581490bf9bcd2057627e9	v2.1.4..v2.2.1	v2.2.0: fixed various minor hiccups with new music system	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/quest/CeremonialCandle.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/PrisonLevel.java;SPD-classes/src/main/java/com/watabou/noosa/audio/Music.java	hotspot
41602afd8c81571bace4914d0e20dfc183819f84	v2.1.4..v2.2.1	v2.2.0: visual changes so crystal spires can have adjacent terrain	core/src/main/assets/sprites/crystal_spire.png;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/CrystalSpire.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/quest/MineGiantRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/CrystalSpireSprite.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/tiles/DungeonTileSheet.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/tiles/DungeonWallsTilemap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/tiles/RaisedTerrainTilemap.java	assets
7f5c82ee8177a846975079070c8f05395e197bc8	v2.1.4..v2.2.1	v2.2.0: updated notarize.sh to automatically staple	desktop/notarize.sh	platform
cd2a70aea3c35e80729c73d0e36ca2a1509d2155	v2.1.4..v2.2.1	v2.2.0: fixed physical empower incorrectly stacking with itself.	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/PhysicalEmpower.java	general
62df7a24cedaa149514d446c4badb115a43ab93b	v2.1.4..v2.2.1	v2.2.0: fixed sacrificial fire working for allies and other 0 xp targets	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/SacrificialFire.java	general
